Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Predicted
2018-07-13,11056.9,11071.35,10999.75,11018.9,241670818,14744.56,11193.496
2018-07-16,11018.95,11019.5,10926.25,10936.85,216971413,13709.57,11148.498
2018-07-17,10939.65,11018.5,10925.6,11008.05,217107580,12649.4,11090.004
2018-07-18,11060.2,11076.2,10956.3,10980.45,232502459,13320.2,11109.765
2018-07-19,10999.5,11006.5,10935.45,10957.1,222056399,12199.98,11184.636
2018-07-20,10963.5,11030.25,10946.2,11010.2,193144113,14105.94,11073.0625
2018-07-23,11019.85,11093.4,11010.95,11084.75,236153085,14932.51,11132.391
2018-07-24,11109.0,11143.4,11092.5,11134.3,212247395,13931.15,11202.303
2018-07-25,11148.4,11157.15,11113.25,11132.0,212333169,12528.8,11244.28
2018-07-26,11132.95,11185.85,11125.7,11167.3,376657398,21595.33,11245.143
2018-07-27,11232.75,11283.4,11210.25,11278.35,324343457,15203.09,11279.818
2018-07-30,11296.65,11328.1,11261.45,11319.55,287435926,14716.66,11397.805
2018-07-31,11311.05,11366.0,11267.75,11356.5,264430889,15297.4,11420.392
2018-08-01,11359.8,11390.55,11313.55,11346.2,278012697,14436.12,11458.216
2018-08-02,11328.9,11328.9,11234.95,11244.7,216533127,12267.66,11478.967
2018-08-03,11297.8,11368.0,11294.55,11360.8,225146360,12984.66,11392.395
2018-08-06,11401.5,11427.65,11370.6,11387.1,210002582,11321.55,11472.6045
2018-08-07,11423.15,11428.95,11359.7,11389.45,233409612,12457.71,11533.528
2018-08-08,11412.5,11459.95,11379.3,11450.0,217047641,12422.62,11513.78
2018-08-09,11493.25,11495.2,11454.1,11470.7,311521403,15842.76,11557.616
2018-08-10,11474.95,11478.75,11419.65,11429.5,336424182,15738.26,11592.031
2018-08-13,11369.6,11406.3,11340.3,11355.75,254466760,12899.22,11558.573
2018-08-14,11381.7,11452.45,11370.8,11435.1,239841680,13935.35,11473.319
2018-08-16,11397.15,11449.85,11366.25,11385.05,299610298,17081.62,11565.242
2018-08-17,11437.15,11486.45,11431.8,11470.75,241985503,13275.31,11539.56
2018-08-20,11502.1,11565.3,11499.65,11551.75,239843358,14119.93,11592.326
2018-08-21,11576.2,11581.75,11539.6,11570.9,231063669,13528.83,11680.718
2018-08-23,11620.7,11620.7,11546.7,11582.75,256163842,16117.77,11671.462
2018-08-24,11566.6,11604.6,11532.0,11557.1,225604574,13019.55,11721.582
2018-08-27,11605.85,11700.95,11595.6,11691.95,205689327,11707.5,11685.617
2018-08-28,11731.95,11760.2,11710.5,11738.5,249420312,13946.7,11825.417
2018-08-29,11744.95,11753.2,11678.85,11691.9,259351550,14324.65,11862.297
2018-08-30,11694.75,11698.8,11639.7,11676.8,323450305,18275.54,11834.469
2018-08-31,11675.85,11727.65,11640.1,11680.5,357230312,20755.73,11770.25
2018-09-03,11751.8,11751.8,11567.4,11582.35,241726864,16139.58,11834.903
2018-09-04,11598.75,11602.55,11496.85,11520.3,262701030,16254.78,11852.369
2018-09-05,11514.85,11542.65,11393.85,11476.95,253689858,15078.23,11645.715
2018-09-06,11514.15,11562.25,11436.05,11536.9,255558129,15161.0,11634.737
2018-09-07,11558.25,11603.0,11484.4,11589.1,305029077,16441.02,11677.5625
2018-09-10,11570.25,11573.0,11427.3,11438.1,295597988,16513.89,11719.701
2018-09-11,11476.85,11479.4,11274.0,11287.5,318093125,18745.54,11661.508
2018-09-12,11340.1,11380.75,11250.2,11369.9,276509748,15567.9,11551.88
2018-09-14,11443.5,11523.25,11430.55,11515.2,285218296,16423.36,11459.98
2018-09-17,11464.95,11464.95,11366.9,11377.75,207620518,11294.84,11685.469
2018-09-18,11381.55,11411.45,11268.95,11278.9,248298794,13814.11,11541.289
2018-09-19,11326.65,11332.05,11210.9,11234.35,258424384,15116.69,11503.2705
2018-09-21,11271.3,11346.8,10866.45,11143.1,741153209,35131.19,11416.391
2018-09-24,11164.4,11170.15,10943.6,10967.4,398815949,23023.34,11467.038
2018-09-25,10969.95,11080.6,10882.85,11067.45,417548830,22878.57,11224.281
2018-09-26,11145.55,11145.55,10993.05,11053.8,351041146,17803.68,11179.427
2018-09-27,11079.8,11089.45,10953.35,10977.55,418210067,22582.86,11289.211
2018-09-28,11008.1,11034.1,10850.3,10930.45,492894147,23227.86,11184.554
2018-10-01,10930.9,11035.65,10821.55,11008.3,398987274,20391.72,11134.495
2018-10-03,10982.7,10989.05,10843.75,10858.25,398756507,21225.59,11152.682
2018-10-04,10754.7,10754.7,10547.25,10599.25,438202008,23711.57,11087.938
2018-10-05,10514.1,10540.65,10261.9,10316.45,625153832,25254.21,10801.788
2018-10-08,10310.15,10398.35,10198.4,10348.05,470279031,22130.94,10610.828
2018-10-09,10390.3,10397.6,10279.35,10301.05,443795275,18285.41,10495.177
2018-10-10,10331.85,10482.35,10318.25,10460.1,373844130,19592.59,10532.945
2018-10-11,10169.8,10335.95,10138.6,10234.65,498509417,21907.13,10631.69
2018-10-12,10331.55,10492.45,10322.15,10472.5,354056762,18606.04,10412.588
2018-10-15,10524.2,10526.3,10410.15,10512.5,267517728,14372.15,10654.326
2018-10-16,10550.15,10604.9,10525.3,10584.75,273444095,15453.03,10640.195
2018-10-17,10688.7,10710.15,10436.45,10453.05,293586908,17173.14,10730.579
2018-10-19,10339.7,10380.1,10249.6,10303.55,368552204,20505.66,10837.648
2018-10-22,10405.85,10408.55,10224.0,10245.25,306472776,17241.94,10386.192
2018-10-23,10152.6,10222.1,10102.35,10146.8,312042090,18114.71,10534.692
2018-10-24,10278.15,10290.65,10126.7,10224.75,362272428,19413.24,10284.552
2018-10-25,10135.05,10166.6,10079.3,10124.9,522421914,23503.76,10428.803
2018-10-26,10122.35,10128.85,10004.55,10030.0,375563273,16120.14,10245.0625
2018-10-29,10078.1,10275.3,10020.35,10250.85,375749433,17514.85,10232.665
2018-10-30,10239.4,10285.1,10175.35,10198.4,298753965,14789.51,10420.323
2018-10-31,10209.55,10396.0,10105.1,10386.6,386618948,21513.85,10384.689
2018-11-01,10441.7,10441.9,10341.9,10380.45,359340403,18111.88,10519.477
2018-11-02,10462.3,10606.95,10457.7,10553.0,434175607,21758.8,10541.135
2018-11-05,10558.75,10558.8,10477.0,10524.0,311176379,14761.17,10736.963
2018-11-06,10552.0,10600.25,10491.45,10530.0,309878810,14006.19,10624.174
2018-11-07,10614.45,10616.45,10582.3,10598.4,32194181,1534.08,10697.675
2018-11-09,10614.7,10619.55,10544.85,10585.2,305817331,15294.83,10705.349
2018-11-12,10607.8,10645.5,10464.05,10482.2,267710127,13445.33,10706.873
2018-11-13,10451.9,10596.25,10440.55,10582.5,262541595,13078.98,10739.831
2018-11-14,10634.9,10651.6,10532.7,10576.3,396373781,19374.89,10668.945
2018-11-15,10580.6,10646.5,10557.5,10616.7,306011926,14937.67,10756.341
2018-11-16,10644.0,10695.15,10631.15,10682.2,353384918,16728.88,10729.637
2018-11-19,10731.25,10774.7,10688.8,10763.4,280522364,13540.9,10794.283
2018-11-20,10740.1,10740.85,10640.85,10656.2,304322623,13077.24,10878.468
2018-11-21,10670.95,10671.3,10562.35,10600.05,310191008,15382.32,10809.168
2018-11-22,10612.65,10646.25,10512.0,10526.75,246926671,12254.36,10735.054
2018-11-26,10568.3,10637.8,10489.75,10628.6,332863041,15927.25,10727.392
2018-11-27,10621.45,10695.15,10596.35,10685.6,382834178,17296.28,10724.684
2018-11-28,10708.75,10757.8,10699.85,10728.85,437627174,17737.28,10800.297
2018-11-29,10808.7,10883.05,10782.35,10858.7,712650890,26283.43,10859.893
2018-11-30,10892.1,10922.45,10835.1,10876.75,467857329,19964.33,10999.63
2018-12-03,10930.7,10941.2,10845.35,10883.75,422358631,18484.91,11007.737
2018-12-04,10877.1,10890.95,10833.35,10869.5,332137359,15857.16,11022.911
2018-12-05,10820.45,10821.05,10747.95,10782.9,322019985,15176.26,10955.111
2018-12-06,10718.15,10722.65,10588.25,10601.15,328275196,16488.87,10887.399
2018-12-07,10644.8,10704.55,10599.35,10693.7,335849636,18597.83,10787.307
2018-12-10,10508.7,10558.85,10474.95,10488.45,393097292,16524.36,10798.147
2018-12-11,10350.05,10567.15,10333.85,10549.15,438699334,20112.91,10615.679
2018-12-12,10591.0,10752.2,10560.8,10737.6,371697496,17447.45,10674.299
2018-12-13,10810.75,10838.6,10749.5,10791.55,387810061,17582.8,10901.439
2018-12-14,10784.5,10815.75,10752.1,10805.45,350579275,14486.1,10946.463
2018-12-17,10853.2,10900.35,10844.85,10888.35,306145514,12528.59,10889.833
2018-12-18,10850.9,10915.4,10819.1,10908.7,294942271,13556.45,11009.26
2018-12-19,10930.55,10985.15,10928.0,10967.3,321801803,17172.64,10999.95
2018-12-20,10885.2,10962.55,10880.05,10951.7,328802751,14945.94,11089.939
2018-12-21,10944.25,10963.65,10738.65,10754.0,389235107,18663.85,11037.734
2018-12-24,10780.9,10782.3,10649.25,10663.5,230291344,10695.6,11052.277
2018-12-26,10635.45,10747.5,10534.55,10729.85,271942701,12831.99,10819.49
2018-12-27,10817.9,10834.2,10764.45,10779.8,470160392,19119.88,10842.272
2018-12-28,10820.95,10893.6,10817.15,10859.9,253086507,12615.01,10959.986
2018-12-31,10913.2,10923.55,10853.2,10862.55,186494657,10176.13,11003.298
2019-01-01,10881.7,10923.6,10807.1,10910.1,159404542,8688.26,11020.656
2019-01-02,10868.85,10895.35,10735.05,10792.5,309665939,15352.25,11010.334
2019-01-03,10796.8,10814.05,10661.25,10672.25,286241745,15030.45,10975.363
2019-01-04,10699.7,10741.05,10628.65,10727.35,296596655,14516.74,10882.461
2019-01-07,10804.85,10835.95,10750.15,10771.8,269371080,12731.29,10818.615
2019-01-08,10786.25,10818.45,10733.25,10802.15,277697672,13433.48,10964.358
2019-01-09,10862.4,10870.4,10749.4,10855.15,333010535,16213.3,10905.347
2019-01-10,10859.35,10859.35,10801.8,10821.6,254365477,12031.26,10980.293
2019-01-11,10834.75,10850.15,10739.4,10794.95,260792200,13084.6,10945.713
2019-01-14,10807.0,10808.0,10692.35,10737.6,298774178,12732.57,10939.977
2019-01-15,10777.55,10896.95,10777.55,10886.8,310737078,14879.91,10889.241
2019-01-16,10899.65,10928.15,10876.9,10890.3,276539042,13081.63,11019.26
2019-01-17,10920.85,10930.65,10844.65,10905.2,271676319,13215.83,11026.155
2019-01-18,10914.85,10928.2,10852.2,10906.95,323814108,16408.83,11021.055
2019-01-21,10919.35,10987.45,10885.75,10961.85,288829125,17289.7,11018.092
2019-01-22,10949.8,10949.8,10864.15,10922.75,300768112,17483.62,11096.491
2019-01-23,10931.05,10944.8,10811.95,10831.5,298876314,14736.91,11026.721
2019-01-24,10844.05,10866.6,10798.65,10849.8,361082096,15298.48,11037.129
2019-01-25,10859.75,10931.7,10756.45,10780.55,463444758,20542.36,10937.32
2019-01-28,10792.45,10804.45,10630.95,10661.55,419682627,21144.33,11050.426
2019-01-29,10653.7,10690.35,10583.65,10652.2,356908994,18832.06,10859.841
2019-01-30,10702.25,10710.2,10612.85,10651.8,410107910,21214.81,10761.843
2019-01-31,10690.55,10838.05,10678.55,10830.95,604818027,27471.18,10822.402
2019-02-01,10851.35,10983.45,10813.45,10893.65,482272661,23112.37,10975.104
2019-02-04,10876.75,10927.9,10814.15,10912.25,318300039,15478.81,11115.218
2019-02-05,10908.65,10956.7,10886.7,10934.35,268095127,13435.13,10992.554
2019-02-06,10965.1,11072.6,10962.7,11062.45,298510497,15172.85,11055.125
2019-02-07,11070.45,11118.1,11043.6,11069.4,263544426,13542.69,11194.156
2019-02-08,11023.5,11041.2,10925.45,10943.6,352787419,15507.05,11213.258
2019-02-11,10930.9,10930.9,10857.1,10888.8,285985383,13818.92,11102.241
2019-02-12,10879.7,10910.9,10823.8,10831.4,292314643,14424.78,10992.487
2019-02-13,10870.55,10891.65,10772.1,10793.65,321958549,15360.98,11007.003
2019-02-14,10786.1,10792.7,10718.75,10746.05,627041405,20797.41,10986.483
2019-02-15,10780.25,10785.75,10620.4,10724.4,521876968,20733.95,10864.804
2019-02-18,10738.65,10759.9,10628.4,10640.95,345440240,14903.19,10889.224
2019-02-19,10636.7,10722.85,10585.65,10604.35,291507060,13765.01,10853.46
2019-02-20,10655.45,10752.7,10646.4,10735.45,289195306,13209.71,10813.368
2019-02-21,10744.1,10808.85,10721.5,10789.85,279584955,14758.5,10861.981
2019-02-22,10782.7,10801.55,10758.4,10791.65,396846597,24386.42,10921.062
2019-02-25,10813.25,10887.1,10788.05,10880.1,385905142,16466.09,10891.786
2019-02-26,10775.3,10888.75,10729.3,10835.3,414954476,19186.75,11005.598
2019-02-27,10881.2,10939.7,10751.2,10806.65,381080073,18313.85,10977.067
2019-02-28,10865.7,10865.7,10784.85,10792.5,644159018,27123.34,11045.98
2019-03-01,10842.65,10877.9,10823.1,10863.5,308526309,15010.06,10933.161
2019-03-05,10864.85,10994.9,10817.0,10987.45,373220239,17960.03,10979.209
2019-03-06,11024.85,11062.3,10998.85,11053.0,372550850,17850.93,11123.937
2019-03-07,11077.95,11089.05,11027.1,11058.2,321208766,15321.68,11168.8
2019-03-08,11038.85,11049.0,11008.95,11035.4,326569833,14369.77,11181.986
2019-03-11,11068.75,11180.9,11059.85,11168.05,352242287,17349.95,11122.794
2019-03-12,11231.35,11320.4,11227.0,11301.2,391310519,20861.35,11311.855
2019-03-13,11326.2,11352.3,11276.6,11341.7,382996187,20851.67,11442.661
2019-03-14,11382.5,11383.45,11313.75,11343.25,294480678,15661.05,11435.807
2019-03-15,11376.85,11487.0,11370.8,11426.85,463704896,25143.26,11471.155
2019-03-18,11473.85,11530.15,11412.5,11462.2,320250041,16942.22,11598.389
2019-03-19,11500.3,11543.85,11451.25,11532.4,326099667,16179.92,11616.768
2019-03-20,11553.35,11556.1,11503.1,11521.05,366298049,18311.44,11624.668
2019-03-22,11549.2,11572.8,11434.55,11456.9,386193935,19755.74,11639.563
2019-03-25,11395.65,11395.65,11311.6,11354.25,294459196,14101.14,11659.755
2019-03-26,11375.2,11496.75,11352.45,11483.25,282575496,14611.68,11421.574
2019-03-27,11531.45,11546.2,11413.0,11445.05,350446089,18356.52,11632.952
2019-03-28,11463.65,11588.5,11452.45,11570.0,527678809,25719.65,11646.094
2019-03-29,11625.45,11630.35,11570.15,11623.9,416276981,20515.25,11687.454
2019-04-01,11665.2,11738.1,11644.75,11669.15,379572660,18977.99,11726.326
2019-04-02,11711.55,11729.35,11655.85,11713.2,386131413,18673.7,11855.012
2019-04-03,11735.3,11761.0,11629.15,11643.95,365760070,19050.95,11799.907
2019-04-04,11660.2,11662.55,11559.2,11598.0,349029830,19713.01,11855.591
2019-04-05,11638.4,11689.65,11609.5,11665.95,266665797,15000.35,11712.01
2019-04-08,11704.35,11710.3,11549.1,11604.5,260932608,14203.96,11797.889
2019-04-09,11612.05,11683.9,11569.7,11671.95,300467538,15984.39,11808.538
2019-04-10,11646.85,11680.05,11571.75,11584.3,359941110,22258.46,11767.709
2019-04-11,11592.55,11606.7,11550.55,11596.7,279775726,14332.2,11775.763
2019-04-12,11612.85,11657.35,11578.8,11643.45,246006184,13598.61,11678.631
2019-04-15,11667.0,11704.6,11648.25,11690.35,289996075,15635.79,11779.32
2019-04-16,11736.2,11810.95,11731.55,11787.15,354315040,17585.48,11815.149
2019-04-18,11856.15,11856.15,11738.5,11752.8,339653709,18271.27,11939.826
2019-04-22,11727.05,11727.05,11583.95,11594.45,260356055,13754.12,11954.746
2019-04-23,11612.95,11645.95,11564.8,11575.95,272544486,14500.53,11769.819
2019-04-24,11601.5,11740.85,11578.85,11726.15,335196513,17046.66,11725.617
2019-04-25,11735.7,11796.75,11624.3,11641.8,604360395,28254.3,11882.231
2019-04-26,11683.75,11762.9,11661.75,11754.65,333483764,18098.83,11910.456
2019-04-30,11748.75,11756.25,11655.9,11748.15,532630874,23324.98,11845.721
2019-05-02,11725.55,11789.3,11699.55,11724.75,380278045,17790.06,11855.129
2019-05-03,11722.6,11770.9,11699.35,11712.25,305519934,15156.32,11900.6045
2019-05-06,11605.8,11632.55,11571.35,11598.25,299046480,14703.42,11861.555
2019-05-07,11651.5,11657.05,11484.45,11497.9,337495624,16632.84,11688.09
2019-05-08,11478.7,11479.1,11346.95,11359.45,372826025,17440.01,11782.344
2019-05-09,11322.4,11357.6,11255.05,11301.8,373028059,17602.86,11525.6875
2019-05-10,11314.15,11345.8,11251.05,11278.9,387323416,18085.19,11445.034
2019-05-13,11258.7,11300.2,11125.6,11148.2,357586433,16722.91,11468.177
2019-05-14,11151.65,11294.75,11108.3,11222.05,398122725,19906.38,11404.785
2019-05-15,11271.7,11286.8,11136.95,11157.0,414174258,17931.75,11412.813
2019-05-16,11180.35,11281.55,11143.35,11257.1,350734572,15629.57,11398.83
2019-05-17,11261.9,11426.15,11259.85,11407.15,412109200,20177.63,11392.918
2019-05-20,11651.9,11845.2,11591.7,11828.25,452096261,25223.78,11583.447
2019-05-21,11863.65,11883.55,11682.8,11709.1,381038129,20324.67,12078.107
2019-05-22,11727.95,11784.8,11682.4,11737.9,355870667,19582.41,11952.64
2019-05-23,11901.3,12041.15,11614.5,11657.05,569030654,31180.08,11831.406
2019-05-24,11748.0,11859.0,11658.1,11844.1,374637415,20028.49,12225.608
2019-05-27,11855.5,11957.15,11812.4,11924.75,348356214,17735.36,11860.854
2019-05-28,11958.35,11958.55,11864.9,11928.75,598308334,28833.54,12102.219
2019-05-29,11905.8,11931.9,11836.8,11861.1,318068673,15985.92,12043.953
2019-05-30,11865.3,11968.55,11859.4,11945.9,421199867,20261.85,12018.627
2019-05-31,11999.8,12039.25,11829.45,11922.8,438879129,22789.0,12079.007
2019-06-03,11953.75,12103.05,11920.1,12088.55,315296955,17451.36,12155.153
2019-06-04,12052.65,12095.2,12005.85,12021.65,289221904,15308.28,12210.172
2019-06-06,12039.8,12039.8,11830.25,11843.75,415206942,21144.77,12173.96
2019-06-07,11865.2,11897.5,11769.5,11870.65,302455910,14939.4,12108.805
2019-06-10,11934.9,11975.05,11871.75,11922.7,303329445,13125.41,11944.676
2019-06-11,11959.85,12000.35,11904.35,11965.6,332181958,15392.28,12115.07
2019-06-12,11962.45,11962.45,11866.35,11906.2,283718253,14120.17,12101.706
2019-06-13,11873.9,11931.35,11817.05,11914.05,447901993,18680.91,12045.171
2019-06-14,11910.1,11911.85,11797.7,11823.3,390294634,16226.57,12021.826
2019-06-17,11844.0,11844.05,11657.75,11672.15,295528399,13851.67,12007.995
2019-06-18,11677.05,11727.2,11641.15,11691.5,365525622,16120.69,11924.622
2019-06-19,11744.45,11802.5,11625.1,11691.45,446933027,18722.71,11798.798
2019-06-20,11653.65,11843.5,11635.05,11831.75,442016954,18839.11,11948.997
2019-06-21,11827.6,11827.95,11705.1,11724.1,468430388,23346.13,11960.358
2019-06-24,11725.8,11754.0,11670.2,11699.65,277620788,12631.38,11925.339
2019-06-25,11681.0,11814.4,11651.0,11796.45,300476353,13822.83,11834.732
2019-06-26,11768.15,11871.85,11757.55,11847.55,327885018,14650.89,11949.152
2019-06-27,11860.85,11911.15,11821.05,11841.55,480169350,23300.3,11993.627
2019-06-28,11861.15,11871.7,11775.5,11788.85,303888701,15191.9,12024.611
2019-07-01,11839.9,11884.65,11830.8,11865.6,278415889,12874.96,11956.732
2019-07-02,11890.3,11917.45,11814.7,11910.3,363197036,13615.94,11996.322
2019-07-03,11932.15,11945.2,11887.05,11916.75,340527508,14290.33,12032.223
2019-07-04,11928.8,11969.25,11923.65,11946.75,333595172,14758.87,12056.161
2019-07-05,11964.75,11981.75,11797.9,11811.15,530720039,18871.99,12077.821
2019-07-08,11770.4,11771.9,11523.3,11558.6,464029444,19146.25,12085.386
2019-07-09,11531.6,11582.55,11461.0,11555.9,442520253,21577.95,11799.46
2019-07-10,11536.15,11593.7,11475.65,11498.9,337571014,16098.53,11646.407
2019-07-11,11561.45,11599.0,11519.5,11582.9,317257578,14586.2,11731.764
2019-07-12,11601.15,11639.55,11538.6,11552.5,359421182,16947.57,11720.584
2019-07-15,11614.75,11618.4,11532.3,11588.35,368788782,15835.99,11769.7295
2019-07-16,11596.65,11670.05,11573.95,11662.6,480156167,15967.91,11719.268
2019-07-17,11670.75,11706.65,11651.15,11687.5,464827734,15250.5,11798.016
2019-07-18,11675.6,11677.15,11582.4,11596.9,498258158,16684.03,11821.189
2019-07-19,11627.95,11640.35,11399.3,11419.25,446049198,17326.4,11769.117
2019-07-22,11392.85,11398.15,11301.25,11346.2,516044335,19304.23,11735.995
2019-07-23,11372.25,11398.15,11302.8,11331.05,458931191,19199.32,11429.91
2019-07-24,11322.45,11359.75,11229.8,11271.3,413202832,18353.13,11533.9375
2019-07-25,11290.4,11361.4,11239.35,11252.15,553676897,24329.21,11467.823
2019-07-26,11247.45,11307.6,11210.05,11284.3,522670420,20350.38,11484.973
2019-07-29,11307.5,11310.95,11152.4,11189.2,482862376,18705.92,11406.941
2019-07-30,11213.7,11267.45,11072.65,11085.4,479059399,20545.71,11431.224
2019-07-31,11034.05,11145.3,10999.4,11118.0,536694278,23681.22,11367.435
2019-08-01,11060.2,11076.75,10881.0,10980.0,499918953,21048.32,11224.132
2019-08-02,10930.3,11080.15,10848.95,10997.35,547416246,23972.04,11180.196
2019-08-05,10895.8,10895.8,10782.6,10862.6,506556609,20824.1,11204.614
2019-08-06,10815.4,11018.55,10813.8,10948.25,517891491,21676.4,10959.009
2019-08-07,10958.1,10975.65,10835.9,10855.5,548465787,21228.28,11186.19
2019-08-08,10899.2,11058.05,10842.95,11032.45,482471622,20667.6,11073.239
2019-08-09,11087.9,11181.45,11062.8,11109.65,538063563,21092.05,11199.182
2019-08-13,11139.4,11145.9,10901.6,10925.85,624634647,24790.67,11323.212
2019-08-14,11003.25,11078.15,10935.6,11029.4,511541716,19712.81,11231.367
2019-08-16,11043.65,11068.65,10924.3,11047.8,470909918,19281.91,11162.029
2019-08-19,11094.8,11146.9,11037.85,11053.9,369493161,14120.35,11175.141
2019-08-20,11063.9,11076.3,10985.3,11017.0,444715679,16915.96,11278.899
2019-08-21,11018.15,11034.2,10906.65,10918.7,557867906,16747.99,11155.881
2019-08-22,10905.3,10908.25,10718.3,10741.35,668193449,18764.38,11130.814
2019-08-23,10699.6,10862.55,10637.15,10829.35,667079625,20983.75,10979.619
2019-08-26,11000.3,11070.3,10756.55,11057.85,684141923,22375.99,10965.768
2019-08-27,11106.55,11141.75,11049.5,11105.35,685551267,27413.16,11244.815
2019-08-28,11101.3,11129.65,10987.65,11046.1,549954696,16739.43,11255.062
2019-08-29,10996.05,11021.1,10922.4,10948.3,649876160,20127.77,11217.122
2019-08-30,10987.8,11042.6,10874.8,11023.25,628154431,21057.31,11082.503
2019-09-03,10960.95,10967.5,10772.7,10797.9,483038985,16595.6,11153.044
2019-09-04,10790.4,10858.75,10746.35,10844.65,508784352,19195.1,11044.579
2019-09-05,10860.95,10920.1,10816.0,10847.9,595699267,18279.88,10933.948
2019-09-06,10883.8,10957.05,10867.45,10946.2,497214445,18167.78,11049.428
2019-09-09,10936.7,11028.85,10889.8,11003.05,412471067,14762.07,11069.221
2019-09-11,11028.5,11054.8,11011.65,11035.7,687140326,19550.59,11148.542
2019-09-12,11058.3,11081.75,10964.95,10982.8,551436050,17510.17,11154.36
2019-09-13,10986.8,11084.45,10945.75,11075.9,624305151,18012.76,11181.79
2019-09-16,10994.85,11052.7,10968.2,11003.5,434449776,15786.17,11176.523
2019-09-17,11000.1,11000.1,10796.5,10817.6,482013044,17721.93,11136.71
2019-09-18,10872.8,10885.15,10804.85,10840.65,519155072,16784.43,11082.028
2019-09-19,10845.2,10845.2,10670.25,10704.8,642599183,16642.83,10953.095
2019-09-20,10746.8,11381.9,10691.0,11274.2,1356767450,54081.53,10942.659
2019-09-23,11542.7,11694.85,11471.35,11600.2,882826741,40005.01,11649.714
2019-09-24,11590.7,11655.05,11539.2,11588.2,651722255,26930.07,11849.032
2019-09-25,11564.85,11564.95,11416.1,11440.2,629054640,25266.24,11687.725
2019-09-26,11469.85,11610.85,11466.35,11571.2,844465614,30707.84,11604.257
2019-09-27,11556.35,11593.6,11499.75,11512.4,650017280,19036.94,11708.538
2019-09-30,11491.15,11508.25,11390.8,11474.45,756848686,23748.07,11668.376
2019-10-01,11515.4,11554.2,11247.9,11359.9,1305415159,28972.72,11569.784
2019-10-03,11322.25,11370.4,11257.35,11314.0,1017479514,21658.38,11667.316
2019-10-04,11388.45,11400.3,11158.35,11174.75,928524450,22470.76,11400.221
2019-10-07,11196.2,11233.85,11112.65,11126.4,733198763,18641.37,11520.244
2019-10-09,11152.95,11321.6,11090.15,11313.3,741148639,20961.54,11276.972
2019-10-10,11280.5,11293.35,11208.55,11234.55,562017945,19234.31,11462.212
2019-10-11,11257.7,11362.9,11189.4,11305.05,737795150,22511.39,11377.883
2019-10-14,11335.9,11420.45,11290.05,11341.15,587579191,17499.48,11484.631
2019-10-15,11360.85,11462.35,11342.1,11428.3,527396180,17041.55,11528.328
2019-10-16,11464.95,11481.05,11411.1,11464.0,533468525,18266.06,11563.875
2019-10-17,11466.3,11599.1,11439.65,11586.35,797572398,20839.2,11574.891
2019-10-18,11580.3,11684.7,11553.15,11661.85,853440208,22315.99,11727.574
2019-10-22,11657.15,11714.35,11573.65,11588.35,867601307,29726.27,11793.726
2019-10-23,11596.2,11651.6,11554.4,11604.1,664159887,23397.69,11805.087
2019-10-24,11661.65,11679.6,11534.65,11582.6,700481662,25177.46,11715.947
2019-10-25,11646.15,11646.9,11490.75,11583.9,812027840,23611.51,11785.941
2019-10-27,11662.25,11672.4,11604.6,11627.15,161779004,3548.21,11728.417
2019-10-29,11643.95,11809.4,11627.35,11786.85,951722529,27054.87,11780.57
2019-10-30,11883.9,11883.95,11784.45,11844.1,725219760,22672.18,11949.812
2019-10-31,11890.45,11945.0,11855.1,11877.45,1414837250,31304.73,11989.443
2019-11-01,11886.6,11918.3,11843.35,11890.6,855338495,24933.55,12046.426
2019-11-04,11928.9,11989.15,11905.35,11941.3,823050457,23203.88,11988.018
2019-11-05,11974.6,11978.95,11861.9,11917.2,631952071,20995.88,12103.028
2019-11-06,11911.5,12002.9,11850.25,11966.05,603351290,23324.97,12056.191
2019-11-07,12021.1,12021.4,11946.85,12012.05,562963817,20898.24,12101.664
2019-11-08,11987.15,12034.15,11888.75,11908.15,789254360,22931.52,12115.449
2019-11-11,11879.2,11932.65,11853.95,11913.45,548979515,16548.47,12127.669
2019-11-13,11908.3,11946.8,11823.2,11840.45,659035969,20401.5,11987.156
2019-11-14,11858.75,11895.65,11802.65,11872.1,559494025,19114.86,12057.213
2019-11-15,11904.2,11973.65,11879.25,11895.45,580154179,22350.63,11974.319
2019-11-18,11915.15,11946.2,11867.6,11884.5,514352437,17991.41,12106.144
2019-11-19,11919.45,11958.85,11881.75,11940.1,613909679,21574.84,12027.066
2019-11-20,12004.75,12038.6,11966.05,11999.1,646661147,24341.14,12063.988
2019-11-21,12025.65,12028.2,11956.9,11968.4,557685781,21609.99,12162.942
2019-11-22,11967.3,11968.1,11883.5,11914.4,486815185,19243.57,12112.942
2019-11-25,11922.45,12084.5,11919.75,12073.75,534289467,19990.44,12044.268
2019-11-26,12110.2,12132.45,12006.35,12037.7,1201335831,46030.62,12230.7
2019-11-27,12068.5,12114.9,12055.15,12100.7,584226618,19937.4,12235.972
2019-11-28,12132.1,12158.8,12099.95,12151.15,620479403,21229.58,12199.835
2019-11-29,12146.2,12147.4,12017.4,12056.05,804430391,21838.04,12272.043
2019-12-02,12137.05,12137.15,12023.7,12048.2,720945335,23113.18,12235.035
2019-12-03,12067.65,12068.6,11956.4,11994.2,605789334,18203.76,12232.611
2019-12-04,11969.95,12054.7,11935.3,12043.2,747193818,22132.83,12144.4
